ExternalId,Subject,Status,Priority,Reason,Account_ExternalId__c,Contact_ExternalId__c
CASE000927,Payment Problem — Case 927,Escalated,Low,Payment Problem,ACC000427,CON000927
CASE000928,Payment Problem — Case 928,Closed,,Payment Problem,ACC000428,
CASE000929,Payment Problem — Case 929,New,Medium,Payment Problem,,CON000929
CASE000930,Payment Problem — Case 930,Working,Low,Payment Problem,ACC000430,CON000930
CASE000931,Payment Problem — Case 931,Escalated,,Payment Problem,ACC000431,
CASE000932,Payment Problem — Case 932,Closed,Medium,Payment Problem,ACC000432,CON000932
CASE000933,Payment Problem — Case 933,New,Low,Payment Problem,ACC000433,CON000933
CASE000934,Payment Problem — Case 934,Working,,Payment Problem,ACC000434,
CASE000935,Payment Problem — Case 935,Escalated,Medium,Payment Problem,ACC000435,CON000935
CASE000936,Payment Problem — Case 936,Closed,Low,Payment Problem,ACC000436,CON000936
CASE000937,Payment Problem — Case 937,New,,Payment Problem,,
CASE000938,Payment Problem — Case 938,Working,Medium,Payment Problem,ACC000438,CON000938
CASE000939,Payment Problem — Case 939,Escalated,Low,Payment Problem,ACC000439,CON000939
CASE000940,Payment Problem — Case 940,Closed,,Payment Problem,ACC000440,
CASE000941,Payment Problem — Case 941,New,Medium,Payment Problem,ACC000441,CON000941
CASE000942,Payment Problem — Case 942,Working,Low,Payment Problem,ACC000442,CON000942
CASE000943,Payment Problem — Case 943,Escalated,,Payment Problem,ACC000443,
CASE000944,Payment Problem — Case 944,Closed,Medium,Payment Problem,ACC000444,CON000944
CASE000945,Payment Problem — Case 945,New,Low,Payment Problem,,CON000945
CASE000946,Payment Problem — Case 946,Working,,Payment Problem,ACC000446,
CASE000947,Payment Problem — Case 947,Escalated,Medium,Payment Problem,ACC000447,CON000947
CASE000948,Payment Problem — Case 948,Closed,Low,Payment Problem,ACC000448,CON000948
CASE000949,Payment Problem — Case 949,New,,Payment Problem,ACC000449,
CASE000950,Payment Problem — Case 950,Working,Medium,Payment Problem,ACC000450,CON000950
CASE000951,Payment Problem — Case 951,Escalated,Low,Payment Problem,ACC000451,CON000951
CASE000952,Payment Problem — Case 952,Closed,,Payment Problem,ACC000452,
CASE000953,Payment Problem — Case 953,New,Medium,Payment Problem,,CON000953
CASE000954,Payment Problem — Case 954,Working,Low,Payment Problem,ACC000454,CON000954
CASE000955,Payment Problem — Case 955,Escalated,,Payment Problem,ACC000455,
CASE000956,Payment Problem — Case 956,Closed,Medium,Payment Problem,ACC000456,CON000956
CASE000957,Payment Problem — Case 957,New,Low,Payment Problem,ACC000457,CON000957
CASE000958,Payment Problem — Case 958,Working,,Payment Problem,ACC000458,
CASE000959,Payment Problem — Case 959,Escalated,Medium,Payment Problem,ACC000459,CON000959
CASE000960,Payment Problem — Case 960,Closed,Low,Payment Problem,ACC000460,CON000960
CASE000961,Payment Problem — Case 961,New,,Payment Problem,,
CASE000962,Payment Problem — Case 962,Working,Medium,Payment Problem,ACC000462,CON000962
CASE000963,Payment Problem — Case 963,Escalated,Low,Payment Problem,ACC000463,CON000963
CASE000964,Payment Problem — Case 964,Closed,,Payment Problem,ACC000464,
CASE000965,Payment Problem — Case 965,New,Medium,Payment Problem,ACC000465,CON000965
CASE000966,Payment Problem — Case 966,Working,Low,Payment Problem,ACC000466,CON000966
CASE000967,Payment Problem — Case 967,Escalated,,Payment Problem,ACC000467,
CASE000968,Payment Problem — Case 968,Closed,Medium,Payment Problem,ACC000468,CON000968
CASE000969,Payment Problem — Case 969,New,Low,Payment Problem,,CON000969
CASE000970,Payment Problem — Case 970,Working,,Payment Problem,ACC000470,
CASE000971,Payment Problem — Case 971,Escalated,Medium,Payment Problem,ACC000471,CON000971
CASE000972,Payment Problem — Case 972,Closed,Low,Payment Problem,ACC000472,CON000972
CASE000973,Payment Problem — Case 973,New,,Payment Problem,ACC000473,
CASE000974,Payment Problem — Case 974,Working,Medium,Payment Problem,ACC000474,CON000974
CASE000975,Payment Problem — Case 975,Escalated,Low,Payment Problem,ACC000475,CON000975
CASE000976,Payment Problem — Case 976,Closed,,Payment Problem,ACC000476,
CASE000977,Payment Problem — Case 977,New,Medium,Payment Problem,,CON000977
CASE000978,Payment Problem — Case 978,Working,Low,Payment Problem,ACC000478,CON000978
CASE000979,Payment Problem — Case 979,Escalated,,Payment Problem,ACC000479,
CASE000980,Payment Problem — Case 980,Closed,Medium,Payment Problem,ACC000480,CON000980
CASE000981,Payment Problem — Case 981,New,Low,Payment Problem,ACC000481,CON000981
CASE000982,Payment Problem — Case 982,Working,,Payment Problem,ACC000482,
CASE000983,Payment Problem — Case 983,Escalated,Medium,Payment Problem,ACC000483,CON000983
CASE000984,Payment Problem — Case 984,Closed,Low,Payment Problem,ACC000484,CON000984
CASE000985,Payment Problem — Case 985,New,,Payment Problem,,
CASE000986,Payment Problem — Case 986,Working,Medium,Payment Problem,ACC000486,CON000986
CASE000987,Payment Problem — Case 987,Escalated,Low,Payment Problem,ACC000487,CON000987
CASE000988,Payment Problem — Case 988,Closed,,Payment Problem,ACC000488,
CASE000989,Payment Problem — Case 989,New,Medium,Payment Problem,ACC000489,CON000989
CASE000990,Payment Problem — Case 990,Working,Low,Payment Problem,ACC000490,CON000990
CASE000991,Payment Problem — Case 991,Escalated,,Payment Problem,ACC000491,
CASE000992,Payment Problem — Case 992,Closed,Medium,Payment Problem,ACC000492,CON000992
CASE000993,Payment Problem — Case 993,New,Low,Payment Problem,,CON000993
CASE000994,Payment Problem — Case 994,Working,,Payment Problem,ACC000494,
CASE000995,Payment Problem — Case 995,Escalated,Medium,Payment Problem,ACC000495,CON000995
CASE000996,Payment Problem — Case 996,Closed,Low,Payment Problem,ACC000496,CON000996
CASE000997,Payment Problem — Case 997,New,,Payment Problem,ACC000497,
CASE000998,Payment Problem — Case 998,Working,Medium,Payment Problem,ACC000498,CON000998
CASE000999,Payment Problem — Case 999,Escalated,Low,Payment Problem,ACC000499,CON000999
CASE001000,Payment Problem — Case 1000,Closed,,Payment Problem,ACC000500,
CASE001001,Payment Problem — Case 1001,New,Medium,Payment Problem,,CON001001
CASE001002,Payment Problem — Case 1002,Working,Low,Payment Problem,ACC000002,CON001002
CASE001003,Payment Problem — Case 1003,Escalated,,Payment Problem,ACC000003,
CASE001004,Payment Problem — Case 1004,Closed,Medium,Payment Problem,ACC000004,CON001004
CASE001005,Payment Problem — Case 1005,New,Low,Payment Problem,ACC000005,CON001005
CASE001006,Payment Problem — Case 1006,Working,,Payment Problem,ACC000006,
CASE001007,Payment Problem — Case 1007,Escalated,Medium,Payment Problem,ACC000007,CON001007
CASE001008,Payment Problem — Case 1008,Closed,Low,Payment Problem,ACC000008,CON001008
CASE001009,Payment Problem — Case 1009,New,,Payment Problem,,
CASE001010,Payment Problem — Case 1010,Working,Medium,Payment Problem,ACC000010,CON001010
CASE001011,Payment Problem — Case 1011,Escalated,Low,Payment Problem,ACC000011,CON001011
CASE001012,Payment Problem — Case 1012,Closed,,Payment Problem,ACC000012,
CASE001013,Payment Problem — Case 1013,New,Medium,Payment Problem,ACC000013,CON001013
CASE001014,Payment Problem — Case 1014,Working,Low,Payment Problem,ACC000014,CON001014
CASE001015,Payment Problem — Case 1015,Escalated,,Payment Problem,ACC000015,
CASE001016,Payment Problem — Case 1016,Closed,Medium,Payment Problem,ACC000016,CON001016
CASE001017,Payment Problem — Case 1017,New,Low,Payment Problem,,CON001017
CASE001018,Payment Problem — Case 1018,Working,,Payment Problem,ACC000018,
CASE001019,Payment Problem — Case 1019,Escalated,Medium,Payment Problem,ACC000019,CON001019
CASE001020,Payment Problem — Case 1020,Closed,Low,Payment Problem,ACC000020,CON001020
CASE001021,Payment Problem — Case 1021,New,,Payment Problem,ACC000021,
CASE001022,Payment Problem — Case 1022,Working,Medium,Payment Problem,ACC000022,CON001022
CASE001023,Payment Problem — Case 1023,Escalated,Low,Payment Problem,ACC000023,CON001023
CASE001024,Payment Problem — Case 1024,Closed,,Payment Problem,ACC000024,
CASE001025,Payment Problem — Case 1025,New,Medium,Payment Problem,,CON001025
CASE001026,Payment Problem — Case 1026,Working,Low,Payment Problem,ACC000026,CON001026
CASE001027,Payment Problem — Case 1027,Escalated,,Payment Problem,ACC000027,
CASE001028,Payment Problem — Case 1028,Closed,Medium,Payment Problem,ACC000028,CON001028
CASE001029,Payment Problem — Case 1029,New,Low,Payment Problem,ACC000029,CON001029
CASE001030,Payment Problem — Case 1030,Working,,Payment Problem,ACC000030,
CASE001031,Payment Problem — Case 1031,Escalated,Medium,Payment Problem,ACC000031,CON001031
CASE001032,Payment Problem — Case 1032,Closed,Low,Payment Problem,ACC000032,CON001032
CASE001033,Payment Problem — Case 1033,New,,Payment Problem,,
CASE001034,Payment Problem — Case 1034,Working,Medium,Payment Problem,ACC000034,CON001034
CASE001035,Payment Problem — Case 1035,Escalated,Low,Payment Problem,ACC000035,CON001035
CASE001036,Payment Problem — Case 1036,Closed,,Payment Problem,ACC000036,
CASE001037,Payment Problem — Case 1037,New,Medium,Payment Problem,ACC000037,CON001037
CASE001038,Payment Problem — Case 1038,Working,Low,Payment Problem,ACC000038,CON001038
CASE001039,Payment Problem — Case 1039,Escalated,,Payment Problem,ACC000039,
CASE001040,Payment Problem — Case 1040,Closed,Medium,Payment Problem,ACC000040,CON001040
CASE001041,Payment Problem — Case 1041,New,Low,Payment Problem,,CON001041
CASE001042,Payment Problem — Case 1042,Working,,Payment Problem,ACC000042,
CASE001043,Payment Problem — Case 1043,Escalated,Medium,Payment Problem,ACC000043,CON001043
CASE001044,Payment Problem — Case 1044,Closed,Low,Payment Problem,ACC000044,CON001044
CASE001045,Payment Problem — Case 1045,New,,Payment Problem,ACC000045,
CASE001046,Payment Problem — Case 1046,Working,Medium,Payment Problem,ACC000046,CON001046
CASE001047,Payment Problem — Case 1047,Escalated,Low,Payment Problem,ACC000047,CON001047
CASE001048,Payment Problem — Case 1048,Closed,,Payment Problem,ACC000048,
CASE001049,Payment Problem — Case 1049,New,Medium,Payment Problem,,CON001049
CASE001050,Payment Problem — Case 1050,Working,Low,Payment Problem,ACC000050,CON001050
CASE001051,Payment Problem — Case 1051,Escalated,,Payment Problem,ACC000051,
CASE001052,Payment Problem — Case 1052,Closed,Medium,Payment Problem,ACC000052,CON001052
CASE001053,Payment Problem — Case 1053,New,Low,Payment Problem,ACC000053,CON001053
CASE001054,Payment Problem — Case 1054,Working,,Payment Problem,ACC000054,
CASE001055,Payment Problem — Case 1055,Escalated,Medium,Payment Problem,ACC000055,CON001055
CASE001056,Payment Problem — Case 1056,Closed,Low,Payment Problem,ACC000056,CON001056
CASE001057,Payment Problem — Case 1057,New,,Payment Problem,,
CASE001058,Payment Problem — Case 1058,Working,Medium,Payment Problem,ACC000058,CON001058
CASE001059,Payment Problem — Case 1059,Escalated,Low,Payment Problem,ACC000059,CON001059
CASE001060,Payment Problem — Case 1060,Closed,,Payment Problem,ACC000060,
CASE001061,Payment Problem — Case 1061,New,Medium,Payment Problem,ACC000061,CON001061
CASE001062,Payment Problem — Case 1062,Working,Low,Payment Problem,ACC000062,CON001062
CASE001063,Payment Problem — Case 1063,Escalated,,Payment Problem,ACC000063,
CASE001064,Payment Problem — Case 1064,Closed,Medium,Payment Problem,ACC000064,CON001064
CASE001065,Payment Problem — Case 1065,New,Low,Payment Problem,,CON001065
CASE001066,Payment Problem — Case 1066,Working,,Payment Problem,ACC000066,
CASE001067,Payment Problem — Case 1067,Escalated,Medium,Payment Problem,ACC000067,CON001067
CASE001068,Payment Problem — Case 1068,Closed,Low,Payment Problem,ACC000068,CON001068
CASE001069,Payment Problem — Case 1069,New,,Payment Problem,ACC000069,
CASE001070,Payment Problem — Case 1070,Working,Medium,Payment Problem,ACC000070,CON001070
CASE001071,Payment Problem — Case 1071,Escalated,Low,Payment Problem,ACC000071,CON001071
CASE001072,Payment Problem — Case 1072,Closed,,Payment Problem,ACC000072,
CASE001073,Payment Problem — Case 1073,New,Medium,Payment Problem,,CON001073
CASE001074,Payment Problem — Case 1074,Working,Low,Payment Problem,ACC000074,CON001074
CASE001075,Payment Problem — Case 1075,Escalated,,Payment Problem,ACC000075,
CASE001076,Payment Problem — Case 1076,Closed,Medium,Payment Problem,ACC000076,CON001076
CASE001077,Payment Problem — Case 1077,New,Low,Payment Problem,ACC000077,CON001077
CASE001078,Payment Problem — Case 1078,Working,,Payment Problem,ACC000078,
CASE001079,Payment Problem — Case 1079,Escalated,Medium,Payment Problem,ACC000079,CON001079
CASE001080,Cancellation Request — Case 1080,Closed,Low,Cancellation Request,ACC000080,CON001080
CASE001081,Cancellation Request — Case 1081,New,,Cancellation Request,,
CASE001082,Cancellation Request — Case 1082,Working,Medium,Cancellation Request,ACC000082,CON001082
CASE001083,Cancellation Request — Case 1083,Escalated,Low,Cancellation Request,ACC000083,CON001083
CASE001084,Cancellation Request — Case 1084,Closed,,Cancellation Request,ACC000084,
CASE001085,Cancellation Request — Case 1085,New,Medium,Cancellation Request,ACC000085,CON001085
CASE001086,Cancellation Request — Case 1086,Working,Low,Cancellation Request,ACC000086,CON001086
CASE001087,Cancellation Request — Case 1087,Escalated,,Cancellation Request,ACC000087,
CASE001088,Cancellation Request — Case 1088,Closed,Medium,Cancellation Request,ACC000088,CON001088
CASE001089,Cancellation Request — Case 1089,New,Low,Cancellation Request,,CON001089
CASE001090,Cancellation Request — Case 1090,Working,,Cancellation Request,ACC000090,
CASE001091,Cancellation Request — Case 1091,Escalated,Medium,Cancellation Request,ACC000091,CON001091
CASE001092,Cancellation Request — Case 1092,Closed,Low,Cancellation Request,ACC000092,CON001092
CASE001093,Cancellation Request — Case 1093,New,,Cancellation Request,ACC000093,
CASE001094,Cancellation Request — Case 1094,Working,Medium,Cancellation Request,ACC000094,CON001094
CASE001095,Cancellation Request — Case 1095,Escalated,Low,Cancellation Request,ACC000095,CON001095
CASE001096,Cancellation Request — Case 1096,Closed,,Cancellation Request,ACC000096,
CASE001097,Cancellation Request — Case 1097,New,Medium,Cancellation Request,,CON001097
CASE001098,Cancellation Request — Case 1098,Working,Low,Cancellation Request,ACC000098,CON001098
CASE001099,Cancellation Request — Case 1099,Escalated,,Cancellation Request,ACC000099,
CASE001100,Cancellation Request — Case 1100,Closed,Medium,Cancellation Request,ACC000100,CON001100
CASE001101,Cancellation Request — Case 1101,New,Low,Cancellation Request,ACC000101,CON001101
CASE001102,Cancellation Request — Case 1102,Working,,Cancellation Request,ACC000102,
CASE001103,Cancellation Request — Case 1103,Escalated,Medium,Cancellation Request,ACC000103,CON001103
CASE001104,Cancellation Request — Case 1104,Closed,Low,Cancellation Request,ACC000104,CON001104
CASE001105,Cancellation Request — Case 1105,New,,Cancellation Request,,
CASE001106,Cancellation Request — Case 1106,Working,Medium,Cancellation Request,ACC000106,CON001106
CASE001107,Cancellation Request — Case 1107,Escalated,Low,Cancellation Request,ACC000107,CON001107
CASE001108,Cancellation Request — Case 1108,Closed,,Cancellation Request,ACC000108,
CASE001109,Cancellation Request — Case 1109,New,Medium,Cancellation Request,ACC000109,CON001109
CASE001110,Cancellation Request — Case 1110,Working,Low,Cancellation Request,ACC000110,CON001110
CASE001111,Cancellation Request — Case 1111,Escalated,,Cancellation Request,ACC000111,
CASE001112,Cancellation Request — Case 1112,Closed,Medium,Cancellation Request,ACC000112,CON001112
